product_id,id_web,nom_produit,prix_unitaire,z_score,ventes_totales,chiffre_affaires,stock
4870,16149,Triennes IGP Méditerranée Rosé 2019,9.3,-0.8325,33.0,306.9,0
4191,16263,Château de La Liquière Faugères Les Amandiers Rouge 2019,9.3,-0.8325,12.0,111.6,209
4159,15668,Planeta Sicilia La Segreta Bianco 2017,9.3,-0.8325,3.0,27.9,0
4272,13089,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,9.2,-0.8361,1.0,9.2,25
4682,15575,Château Plaisance Fronton Rouge 2017,9.1,-0.8397,6.0,54.6,26
4683,16239,Château Plaisance Fronton Rosé 2019,9.1,-0.8397,1.0,9.1,42
4170,15786,Ollieux Romanis Corbières Classique 2018,9.0,-0.8432,4.0,36.0,58
6278,16273,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,9.0,-0.8432,5.0,45.0,69
4245,16097,Parcé Frères IGP Pays d'Oc Zoé Viognier 2019,8.9,-0.8468,1.0,8.9,141
4222,15759,Xavier Frissant Touraine Amboise M de La Touche 2016,8.9,-0.8468,4.0,35.6,66
4241,14725,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,8.9,-0.8468,1.0,8.9,7
4059,16275,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,8.7,-0.854,7.0,60.9,36
4860,16292,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,8.7,-0.854,11.0,95.7,85
4058,16318,Mourgues du Grès Costières de Nîmes Galets Rouges 2019,8.7,-0.854,11.0,95.7,267
4057,16039,Mourgues du Grès Costières de Nîmes Galets Dorés 2019,8.7,-0.854,18.0,156.6,112
5958,15577,Domaine Labranche Laffont Madiran Tradition 2016,8.7,-0.854,0.0,0.0,44
4729,38,Emile Boeckel Crémant Brut Blanc de Blancs,8.6,-0.8576,38.0,326.8,151
4242,15310,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,8.6,-0.8576,14.0,120.4,85
4861,15307,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,8.5,-0.8612,29.0,246.5,284
6042,16159,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,8.5,-0.8612,18.0,153.0,0
6930,16135,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,8.4,-0.8648,5.0,42.0,83
4863,16255,Château Ollieux Romanis Corbières Rosé Classique 2019,8.2,-0.872,4.0,32.8,0
4304,15120,Domaine de l'Idylle Savoie Cruet 2018,8.1,-0.8756,0.0,0.0,133
4926,15456,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,7.9,-0.8828,0.0,0.0,92
4928,15047,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,7.9,-0.8828,5.0,39.5,1
4171,14332,Le Hameau Des Ollieux Monsieur Pinot 2017,7.8,-0.8864,1.0,7.8,65
4779,14300,Clos du Mont-Olivet Vin de France La Sabonite,7.8,-0.8864,18.0,140.4,163
4051,16045,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,7.7,-0.89,6.0,46.2,41
4208,16024,Domaine Montrose Côtes de Thongue Rosé 2019,7.6,-0.8935,16.0,121.6,578
4164,13453,Parés Baltà Penedès Mas Petit 2015,7.6,-0.8935,20.0,152.0,19
5056,13531,Domaine de Montgilet Anjou Rouge 2016,7.5,-0.8971,1.0,7.5,9
4739,14366,Jean-Paul Brun Beaujolais Le Ronsay 2016,7.4,-0.9007,0.0,0.0,50
4755,16132,Domaine de Montgilet Vin de France Grolleau 2019,7.4,-0.9007,0.0,0.0,97
5448,14469,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,7.2,-0.9079,0.0,0.0,0
5722,15026,Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018,7.1,-0.9115,19.0,134.9,118
4681,15933,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,7.1,-0.9115,12.0,85.2,178
4965,16586,Château Turcaud Entre-Deux-Mers 2019,7.1,-0.9115,26.0,184.6,203
4963,15958,Château Turcaud Bordeaux Rouge 2016,7.0,-0.9151,2.0,14.0,289
4923,15928,Cave de Castelmaure Corbières Rouge Vigneron 2018,7.0,-0.9151,10.0,70.0,143
4776,14302,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,6.8,-0.9223,7.0,47.6,11
4105,16504,Emile Boeckel Sylvaner Vieilles Vignes 2019,6.8,-0.9223,5.0,34.0,42
4207,16023,Domaine Montrose Côtes de Thongue Rouge 2018,6.7,-0.9259,5.0,33.5,195
5695,16304,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,6.5,-0.9331,14.0,91.0,123
4858,16342,Château Turcaud Bordeaux Rosé 2019,6.5,-0.9331,1.0,6.5,257
4927,15425,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,6.5,-0.9331,4.0,26.0,0
4680,15934,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,6.3,-0.9402,2.0,12.6,34
5779,16213,Maurel Pays d'Oc Syrah 2019,5.8,-0.9582,8.0,46.4,211
4198,16322,Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019,5.8,-0.9582,0.0,0.0,105
5778,15561,Maurel Pays d'Oc Merlot 2018,5.8,-0.9582,24.0,139.2,36
4200,16295,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,5.8,-0.9582,46.0,266.8,190
5777,14338,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5.7,-0.9618,0.0,0.0,132
4174,16209,Maurel Cabardès Tradition 2017,5.7,-0.9618,6.0,34.2,94
4172,16210,Maurel Pays d'Oc Chardonnay 2019,5.7,-0.9618,43.0,245.1,167
4173,16211,Maurel Pays d'Oc Chenin-Colombard 2019,5.7,-0.9618,13.0,74.1,100
6129,14570,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,5.2,-0.9798,0.0,0.0,30
